Age,CCAvg,CD_Account,CreditCard,Education,Experience,Family,Income,Mortgage,Mortgage > 0,Online,Personal_Loan,Securities_Account,ZIPCode (SCF)
33,0.7,0,0,2,9,4,20,0,,1,0,0,95
48,2.8,0,0,2,23,1,70,0,,0,0,0,92
28,0.2,0,0,1,3,4,81,0,,0,0,0,92
30,0.3,0,0,1,4,2,25,0,,1,0,1,92
61,1.7,0,0,2,35,4,49,185,185.0,0,0,0,90
59,1.4,0,1,1,33,1,38,0,,1,0,0,92
33,1.5,0,1,3,7,2,80,0,,1,0,0,91
56,4.3,0,1,1,32,1,84,0,,1,0,0,93
53,1.6,0,0,2,29,4,61,0,,1,0,0,95
43,2.5,0,0,1,19,2,60,0,,0,0,1,94
35,4.5,0,0,3,9,2,83,0,,1,0,0,90
61,2.8,0,0,2,35,1,59,0,,0,0,0,92
39,2.0,0,0,3,9,3,32,116,116.0,1,0,0,90
61,0.1,0,0,3,37,3,33,0,,1,0,0,91
40,0.2,0,0,3,15,4,19,0,,1,0,0,90
34,0.3,0,0,1,8,4,14,0,,0,0,0,95
65,4.1,1,1,1,39,4,94,120,120.0,1,1,0,93
39,2.0,0,0,2,15,1,33,0,,0,0,0,92
61,0.2,0,0,3,35,2,28,135,135.0,1,0,0,93
40,1.8,0,0,1,16,1,44,0,,1,0,1,93
49,0.8,0,0,3,23,2,81,0,,0,0,0,93
43,0.5,0,0,3,18,1,29,0,,1,0,0,95
45,0.3,0,0,3,21,3,58,0,,1,0,1,94
52,0.9,0,1,2,28,4,38,0,,0,0,0,95
32,1.5,0,1,1,8,3,82,0,,1,0,0,93
31,0.4,0,0,3,7,1,18,0,,1,0,0,94
27,1.7,0,1,2,2,2,45,0,,0,0,0,94
33,3.4,0,0,1,9,4,64,0,,0,0,0,92
65,2.4,0,1,1,40,3,48,0,,0,0,0,94
62,0.3,0,0,3,37,1,24,0,,1,0,1,90
55,2.0,0,0,3,25,4,65,0,,1,0,0,92
37,0.6,0,0,2,12,3,114,0,,1,0,0,91
60,1.6,0,0,3,35,2,39,0,,1,0,0,91
44,0.75,0,1,3,14,1,19,0,,0,0,0,94
35,0.1,1,1,2,9,3,22,0,,1,0,0,94
52,1.1,0,0,2,28,4,49,0,,1,0,0,94
30,0.3,0,0,1,4,1,40,0,,1,0,0,90
62,1.6,0,0,1,36,1,63,118,118.0,1,0,0,93
41,2.8,0,0,1,15,1,55,0,,0,0,0,94
38,2.0,0,0,2,14,1,33,0,,1,0,0,92
52,1.5,0,0,3,26,4,31,0,,1,0,0,92
48,0.2,0,0,1,24,4,24,0,,1,0,0,92
47,3.6,0,1,3,22,4,81,0,,1,0,0,90
41,0.8,0,0,2,17,1,81,223,223.0,1,0,0,95
44,3.3,0,1,1,20,2,113,0,,1,0,0,95
31,3.3,0,0,1,6,2,92,0,,0,0,0,92
50,1.2,0,0,1,25,1,81,0,,0,0,0,92
36,1.2,0,1,3,11,3,101,0,,0,0,1,90
52,3.0,0,1,2,26,3,78,0,,0,0,0,90
62,0.0,0,0,3,38,2,78,0,,1,0,0,92
55,1.5,0,1,2,30,1,35,118,118.0,0,0,0,94
61,0.3,0,0,3,37,2,9,0,,1,0,0,93
34,2.0,0,1,2,7,4,82,0,,1,0,0,95
34,2.5,0,0,3,9,1,41,0,,0,0,0,94
59,1.8,0,0,3,35,1,84,0,,1,0,0,92
41,2.2,0,0,2,17,4,42,185,185.0,1,0,1,91
33,2.3,0,1,1,8,3,54,0,,0,0,0,92
55,0.0,0,0,3,30,2,84,0,,0,0,0,95
64,3.8,0,0,1,40,1,131,0,,0,0,0,91
44,3.8,0,0,3,19,2,85,0,,1,0,0,90
32,3.4,0,0,1,8,4,84,0,,1,0,0,92
67,2.4,0,0,3,41,4,114,0,,1,0,0,95
40,0.5,0,0,3,14,3,61,0,,1,0,0,94
57,2.2,0,1,3,31,1,39,0,,1,0,0,92
59,1.0,0,0,1,35,2,21,120,120.0,1,0,0,95
58,2.8,0,0,1,34,2,68,113,113.0,0,0,0,94
50,3.6,0,0,2,23,4,179,0,,1,1,0,94
52,4.1,0,1,2,27,4,93,0,,0,1,0,90
35,1.8,0,0,1,9,2,85,0,,0,0,0,92
40,4.1,0,0,1,15,1,180,0,,0,0,0,90
31,1.5,0,0,3,5,2,110,0,,1,0,0,92
55,3.9,0,0,3,31,1,159,0,,0,1,0,92
43,3.2,0,0,1,19,2,81,0,,1,0,0,92
31,3.8,0,0,1,6,1,132,0,,1,0,0,94
26,2.0,0,0,2,1,1,44,0,,0,0,0,94
58,2.6,0,0,1,33,1,98,0,,0,0,0,90
51,1.5,0,1,2,25,2,62,0,,1,0,0,95
45,4.7,0,0,1,21,1,91,0,,1,0,0,95
56,0.7,0,0,2,30,4,29,87,87.0,1,0,0,92
25,2.1,0,1,3,1,4,101,0,,0,0,0,95
38,0.7,0,0,2,13,3,65,0,,1,0,0,91
62,2.8,0,1,2,36,1,58,0,,0,0,0,95
39,0.8,0,0,3,13,2,32,0,,1,0,0,90
50,0.3,0,1,1,25,1,44,187,187.0,1,0,0,94
52,0.1,0,0,3,27,1,113,0,,0,0,0,92
53,1.3,0,0,2,28,1,38,0,,1,0,0,94
25,0.4,0,0,1,1,4,13,0,,0,0,1,95
44,2.5,0,0,1,20,2,62,0,,1,0,1,94
42,2.0,0,0,3,12,3,29,0,,0,0,0,93
42,4.0,0,0,2,16,3,141,0,,0,1,0,94
63,4.4,0,0,2,37,1,132,0,,1,1,0,94
57,0.3,0,1,3,32,1,23,0,,1,0,0,93
56,0.3,0,0,1,32,2,11,89,89.0,0,0,0,94
60,1.9,0,0,2,34,4,90,0,,1,0,0,92
62,1.9,0,0,2,38,1,43,0,,1,0,0,92
48,2.6,0,1,1,22,4,59,0,,1,0,0,90
37,0.8,0,0,3,11,2,28,0,,0,0,0,94
55,0.7,0,1,2,29,2,28,82,82.0,1,0,0,94
39,2.8,0,0,3,13,1,78,0,,0,0,0,95
47,2.4,0,0,1,22,1,65,0,,1,0,0,90
34,1.0,0,0,1,10,4,25,0,,1,0,0,92
48,3.8,0,1,3,23,2,108,0,,0,0,0,92
52,0.2,0,0,2,27,4,43,0,,1,0,0,94
53,1.0,0,1,2,29,4,95,0,,1,0,0,94
49,0.3,0,0,1,25,1,24,0,,0,0,0,95
48,0.9,0,0,3,24,1,24,0,,0,0,0,91
38,1.7,0,0,1,13,4,41,0,,1,0,0,90
48,1.1,0,0,1,22,3,80,0,,0,0,0,94
56,2.0,0,0,3,26,3,63,0,,1,0,0,94
65,2.0,0,0,3,41,3,79,0,,0,0,0,90
46,3.2,0,0,1,20,4,105,0,,0,1,0,90
60,2.0,0,1,3,35,3,153,0,,0,1,0,95
50,0.6,0,1,1,25,1,114,0,,0,0,0,92
41,5.2,0,0,1,15,1,120,0,,1,0,0,94
41,4.0,1,1,3,16,1,104,0,,1,0,0,92
60,1.3,0,0,1,35,1,20,0,,1,0,0,92
57,1.4,0,0,1,31,1,41,0,,1,0,1,91
48,1.3,0,0,1,23,2,35,0,,0,0,0,93
53,2.9,0,0,2,27,1,174,0,,1,1,0,91
42,1.3,1,1,3,18,1,164,0,,1,1,1,93
45,0.1,0,0,1,20,1,22,0,,0,0,0,90
35,3.8,0,1,1,10,1,132,82,82.0,0,0,0,94
34,1.1,0,0,3,9,4,32,0,,1,0,0,95
67,0.1,0,1,3,42,3,21,0,,0,0,0,94
36,1.67,0,1,2,9,2,49,0,,0,0,0,94
40,0.8,0,0,3,14,2,30,86,86.0,0,0,0,94
60,0.7,0,0,3,34,4,11,0,,1,0,0,94
59,2.0,0,0,3,29,3,61,0,,1,0,0,92
35,1.2,0,0,2,9,4,43,0,,1,0,1,92
29,1.8,0,0,3,3,4,54,0,,0,0,0,94
35,0.3,0,0,1,9,2,33,0,,1,0,1,91
38,1.2,0,1,3,13,3,84,121,121.0,1,0,0,91
62,1.0,0,0,3,37,1,125,0,,1,1,0,94
43,3.4,0,1,1,19,1,110,0,,0,0,0,90
35,1.0,1,1,1,11,4,14,0,,1,0,0,94
41,2.8,0,1,1,15,2,65,0,,1,0,0,92
65,2.0,1,1,3,41,3,78,0,,1,0,0,92
61,0.3,0,0,3,35,3,18,0,,0,0,0,94
28,1.8,0,0,2,3,2,95,0,,0,0,0,90
34,0.67,0,0,3,4,1,19,83,83.0,1,0,0,92
49,0.6,0,1,3,23,4,19,0,,1,0,0,94
42,0.3,0,0,3,18,1,39,0,,1,0,0,92
49,2.4,0,1,1,23,1,93,0,,1,0,0,90
49,4.6,0,0,3,23,3,115,0,,0,1,0,95
59,0.4,0,0,1,35,4,40,0,,0,0,0,94
43,0.6,0,0,2,19,3,45,0,,0,0,0,91
48,5.0,0,0,1,24,1,133,0,,0,0,0,90
31,1.6,0,1,1,5,3,85,87,87.0,1,0,0,94
30,0.3,0,0,2,4,2,18,0,,1,0,0,90
58,1.3,0,0,2,34,4,54,0,,1,0,0,93
41,2.4,0,0,2,15,2,41,105,105.0,0,0,0,94
38,0.67,0,0,3,8,1,21,0,,1,0,0,95
51,1.6,0,0,2,27,1,53,0,,1,0,0,92
34,0.1,0,0,2,10,4,84,0,,1,0,0,95
39,0.9,0,0,3,13,3,59,199,199.0,1,0,1,90
44,0.5,0,0,2,18,3,33,0,,0,0,0,95
55,4.9,0,0,1,29,4,81,209,209.0,1,0,0,94
57,2.2,0,0,3,31,1,61,0,,0,0,0,91
43,1.1,0,0,2,18,4,88,0,,1,0,0,90
46,2.8,0,0,1,21,2,170,0,,0,0,0,95
25,0.6,0,1,2,0,4,44,0,,0,0,0,94
65,2.0,0,0,3,41,3,83,0,,1,0,0,94
64,0.8,0,1,2,38,1,21,76,76.0,0,0,0,95
39,3.5,0,1,1,15,1,143,0,,1,0,0,91
62,2.8,1,0,1,36,2,103,0,,1,0,1,92
46,4.1,0,0,1,22,3,135,213,213.0,1,1,0,95
42,0.4,0,0,1,17,4,73,0,,0,0,1,90
35,0.8,0,0,3,10,4,142,0,,0,1,0,94
63,0.2,0,0,3,37,2,25,0,,1,0,0,94
45,3.3,0,0,1,21,2,115,85,85.0,1,0,0,91
27,0.8,0,0,1,3,3,88,238,238.0,0,0,0,92
29,0.3,0,0,3,3,3,73,0,,0,0,0,94
55,0.8,0,0,3,29,1,94,221,221.0,0,0,0,94
32,1.0,0,0,1,7,1,58,0,,1,0,0,92
37,0.9,0,1,2,11,3,81,0,,1,0,0,95
25,2.1,0,0,3,1,4,113,0,,1,0,0,90
41,1.4,0,0,2,16,2,35,135,135.0,0,0,0,94
52,0.0,0,1,1,28,1,65,0,,1,0,0,93
40,2.4,0,1,2,14,2,62,0,,1,0,0,92
54,2.1,0,0,3,29,2,54,97,97.0,0,0,0,94
48,1.2,0,0,2,22,1,39,0,,0,0,0,94
39,1.4,0,1,3,15,1,28,118,118.0,1,0,0,95
64,0.0,0,1,3,40,2,95,0,,1,0,0,90
54,3.7,0,0,2,29,3,82,0,,1,1,0,94
39,0.6,0,0,3,14,1,21,101,101.0,0,0,0,94
55,2.1,0,0,3,30,2,50,0,,1,0,0,94
42,2.0,0,1,3,12,3,34,0,,0,0,0,92
58,0.7,0,0,3,32,4,19,0,,0,0,0,90
45,1.9,0,0,1,21,4,71,0,,1,0,0,90
29,2.0,0,1,2,5,2,113,84,84.0,1,0,0,95
36,0.2,0,0,3,11,4,9,0,,1,0,0,90
55,4.9,0,0,1,29,4,79,0,,0,0,0,90
54,1.4,0,1,3,24,3,72,0,,0,0,0,95
61,1.3,0,0,1,36,1,18,0,,0,0,0,95
36,2.2,0,1,1,12,2,93,0,,1,0,0,90
61,0.0,0,0,2,37,1,62,244,244.0,1,0,0,94
39,1.0,0,1,2,12,3,23,0,,1,0,0,90
57,1.4,1,1,3,31,3,40,0,,1,0,0,91
35,1.7,0,1,1,10,4,34,87,87.0,1,0,0,95
66,0.8,0,1,3,41,1,114,0,,1,0,0,94
49,2.4,0,1,1,23,1,125,0,,0,0,0,90
48,1.4,0,1,3,23,1,41,0,,0,0,0,92
61,1.0,0,0,3,35,2,38,0,,0,0,0,93
44,0.0,0,1,2,19,4,45,0,,1,0,0,94
23,1.0,0,0,1,1,4,12,90,90.0,1,0,0,91
31,1.5,0,0,3,5,2,115,189,189.0,1,0,0,90
45,0.9,0,0,3,21,1,24,0,,0,0,0,93
39,1.4,0,1,2,14,2,28,108,108.0,0,0,0,91
64,0.3,0,1,1,38,2,32,0,,1,0,0,90
64,1.7,0,0,3,38,2,63,184,184.0,1,0,1,94
47,1.0,0,1,1,23,1,32,0,,0,0,0,95
34,1.3,0,0,1,9,4,60,0,,0,0,1,94
56,1.6,0,0,3,31,2,53,78,78.0,0,0,0,95
33,1.3,0,0,1,8,4,58,0,,0,0,1,92
56,2.5,0,0,2,29,4,42,0,,0,0,0,92
57,0.7,0,0,2,31,4,39,0,,1,0,1,94
43,0.1,1,1,1,17,3,80,0,,1,0,0,95
26,0.6,0,1,2,1,4,39,0,,0,0,0,95
64,0.3,1,1,3,40,2,18,0,,1,0,1,94
43,0.5,0,0,3,18,1,30,0,,1,0,0,93
44,2.8,0,0,1,18,1,54,202,202.0,0,0,0,90
60,0.9,0,0,1,35,1,128,0,,1,0,0,93
37,1.5,0,1,2,13,1,38,116,116.0,0,0,0,94
54,0.1,0,0,3,29,4,25,109,109.0,0,0,0,90
43,1.9,0,1,3,18,4,85,110,110.0,1,0,0,92
57,4.8,1,0,2,32,3,135,0,,1,1,1,90
29,0.5,0,1,3,4,4,14,0,,0,0,0,94
54,1.6,0,1,3,30,1,70,251,251.0,1,0,0,92
61,0.4,0,0,2,37,3,23,0,,0,0,0,94
29,0.3,0,0,2,3,4,31,0,,1,0,0,94
47,0.3,0,0,1,21,1,132,0,,1,0,0,92
43,0.5,0,1,1,19,3,28,0,,1,0,0,93
46,4.7,0,0,3,22,2,125,0,,1,1,0,94
55,2.8,0,0,1,31,2,91,0,,1,0,0,94
26,1.8,0,0,2,1,2,88,0,,0,0,0,94
63,2.4,0,1,3,37,4,84,0,,1,0,0,92
57,2.0,0,0,3,27,3,64,142,142.0,1,0,0,92
58,0.5,0,0,2,33,2,28,146,146.0,1,0,1,94
28,0.8,0,0,1,3,1,149,0,,1,0,0,92
61,4.25,1,1,1,37,4,172,0,,1,1,0,92
65,1.9,0,0,2,41,1,42,0,,0,0,0,95
33,1.0,0,1,2,6,2,53,96,96.0,0,0,0,94
43,1.8,0,1,2,19,2,113,0,,0,0,0,93
26,2.5,0,0,1,2,2,79,0,,1,0,0,95
50,1.4,0,0,3,25,1,38,0,,1,0,0,95
59,0.7,0,0,1,34,4,52,0,,0,0,1,92
49,0.7,0,0,2,24,2,42,0,,1,0,0,92
54,0.3,0,0,1,30,1,13,0,,0,0,0,92
34,4.33,0,1,1,10,2,131,156,156.0,1,0,0,94
31,1.5,0,0,3,6,1,133,0,,0,1,0,95
31,2.5,0,0,1,6,2,64,0,,1,0,0,94
64,1.5,0,0,1,39,2,49,0,,1,0,1,94
52,0.3,0,0,3,26,1,34,0,,1,0,0,93
57,4.3,0,0,1,33,1,91,81,81.0,0,0,1,95
45,2.5,0,0,2,18,3,53,112,112.0,0,0,0,92
39,0.8,0,0,3,13,2,39,0,,0,0,0,92
25,1.0,0,1,1,1,4,20,0,,0,0,0,92
29,1.8,0,1,3,4,4,104,0,,0,0,0,91
40,1.1,0,0,2,15,2,51,131,131.0,1,0,0,94
33,1.33,0,0,1,9,1,38,115,115.0,0,0,0,95
51,0.4,0,1,1,27,2,12,0,,0,0,0,92
35,0.6,0,1,3,9,1,28,0,,0,0,0,94
54,0.4,0,0,3,28,2,33,0,,1,0,0,94
29,1.5,0,0,2,2,4,31,0,,0,0,0,91
32,1.8,0,0,2,8,1,44,192,192.0,1,0,0,91
37,2.0,0,0,3,13,4,49,192,192.0,0,0,0,91
55,0.3,0,0,1,31,2,134,0,,0,0,0,92
30,0.8,0,0,3,6,4,182,94,94.0,1,1,0,93
51,2.8,0,1,2,26,1,90,0,,1,0,0,94
65,1.7,0,0,3,39,4,105,0,,1,0,1,91
32,2.0,0,0,1,8,3,58,90,90.0,1,0,0,95
29,2.1,0,0,3,3,4,53,0,,1,0,0,95
46,0.6,0,0,3,20,4,15,0,,1,0,1,95
64,0.8,0,1,3,39,1,103,0,,1,0,0,90
27,1.8,1,1,2,1,4,58,154,154.0,1,0,0,95
50,2.67,1,1,2,23,1,83,0,,1,0,0,91
33,4.3,0,0,3,9,1,125,0,,1,1,0,92
38,0.9,0,0,3,12,3,61,0,,0,0,0,91
38,2.33,0,0,2,11,3,69,0,,0,0,0,92
37,1.5,0,0,3,11,1,89,0,,1,0,0,94
46,2.9,0,1,1,20,4,70,0,,0,0,0,90
31,1.0,0,0,2,4,2,39,0,,0,0,0,94
35,1.2,0,0,2,9,4,41,0,,1,0,0,90
45,0.6,0,0,2,21,3,38,148,148.0,1,0,0,93
30,3.9,0,1,3,6,1,95,146,146.0,0,1,0,94
31,1.8,0,0,2,5,4,84,0,,1,0,1,94
60,1.3,0,0,2,35,3,29,0,,0,0,0,92
36,0.8,0,0,3,10,2,30,0,,1,0,0,91
64,0.0,0,0,3,40,2,90,134,134.0,0,0,0,94
29,0.8,0,1,1,4,1,150,0,,0,0,0,91
58,0.9,0,0,2,33,4,15,0,,0,0,0,94
59,0.9,0,0,2,34,4,13,0,,0,0,0,96
58,0.2,0,0,3,33,2,9,0,,1,0,0,95
35,1.1,0,0,3,10,4,24,0,,0,0,0,95
43,2.2,0,0,2,17,3,41,0,,1,0,0,90
33,1.0,0,1,1,7,4,25,0,,1,0,0,94
54,2.8,0,0,2,28,4,49,0,,0,0,1,90
38,0.9,0,1,3,12,3,58,128,128.0,0,0,0,94
38,0.0,0,1,1,12,2,141,0,,1,0,0,94
57,2.1,0,0,1,32,4,50,211,211.0,0,0,0,94
34,2.0,0,1,1,10,3,61,0,,0,0,0,95
52,1.2,0,1,1,27,1,65,0,,1,0,0,92
50,0.3,0,0,1,24,1,112,229,229.0,0,0,0,94
60,0.3,0,0,3,34,3,19,0,,1,0,0,92
26,0.1,0,0,2,0,1,23,0,,0,0,0,93
56,2.2,0,0,3,30,1,60,0,,0,0,0,91
39,0.3,0,1,1,15,4,30,0,,0,0,1,94
30,3.0,0,0,3,5,4,118,0,,1,1,0,92
45,1.1,0,0,1,19,3,109,0,,0,0,0,92
48,2.4,0,0,1,22,1,174,0,,1,0,0,95
65,1.1,0,1,3,40,1,34,119,119.0,1,0,0,94
46,0.7,0,0,2,20,3,84,0,,1,0,0,92
40,2.0,0,1,2,16,1,41,0,,0,0,0,91
33,1.6,0,0,1,7,3,92,0,,0,0,0,90
40,0.75,0,0,3,10,1,19,116,116.0,0,0,0,94
60,0.5,0,0,2,35,3,55,172,172.0,0,0,0,92
51,0.5,0,1,2,27,4,22,0,,1,0,0,93
37,2.0,0,0,3,13,4,72,0,,0,0,1,92
35,2.7,0,0,2,9,1,81,0,,1,0,0,91
35,1.7,0,1,1,11,1,30,0,,0,0,1,94
46,2.9,0,1,1,20,4,54,189,189.0,1,0,0,90
60,2.5,0,0,1,34,3,60,0,,1,0,0,94
51,1.5,0,0,2,25,1,68,0,,0,0,0,94
31,2.2,0,0,2,5,4,65,126,126.0,1,0,0,94
30,1.0,0,0,2,6,3,31,142,142.0,0,0,0,94
53,0.9,0,0,3,27,1,139,0,,0,1,0,94
33,0.6,0,0,3,7,1,29,0,,0,0,0,94
40,1.1,0,1,2,15,2,43,0,,0,0,0,92
57,2.8,0,1,1,33,2,80,0,,1,0,0,92
51,1.3,0,0,2,26,1,43,123,123.0,1,0,0,91
41,0.8,0,0,3,15,2,24,0,,1,0,1,92
54,0.6,0,1,3,29,2,32,0,,1,0,0,91
30,0.4,0,1,3,6,1,30,0,,1,0,0,90
56,0.3,0,1,2,30,3,64,0,,0,0,0,95
63,0.6,0,0,2,38,4,15,83,83.0,0,0,0,94
56,0.3,0,0,2,30,3,70,0,,0,0,0,90
39,2.0,0,0,3,9,3,32,0,,1,0,0,91
29,4.1,0,0,2,5,2,128,209,209.0,1,1,0,91
28,2.9,1,1,3,2,1,84,102,102.0,0,0,1,94
41,2.2,0,1,3,16,2,62,0,,1,0,0,94
28,1.0,0,1,2,4,3,33,0,,0,0,0,91
49,0.0,0,0,1,25,1,65,0,,1,0,0,92
30,1.5,0,0,2,3,4,33,85,85.0,0,0,0,95
63,0.8,0,0,2,37,1,15,115,115.0,1,0,0,92
45,1.0,0,0,2,18,3,45,0,,1,0,0,92
40,3.9,0,0,1,15,2,132,0,,1,0,0,94
28,0.1,0,0,2,4,3,29,0,,1,0,0,94
62,0.0,0,0,2,38,1,65,0,,1,0,0,91
38,2.4,0,0,2,12,2,52,147,147.0,0,0,0,92
32,0.1,0,1,1,7,2,64,0,,1,0,0,92
58,2.3,0,1,3,32,2,73,224,224.0,1,0,0,94
33,0.67,0,0,3,3,1,20,0,,0,0,0,94
60,0.3,0,0,1,34,2,44,192,192.0,1,0,0,90
34,2.5,0,0,1,8,1,79,0,,1,0,0,95
38,1.8,0,0,2,14,2,104,79,79.0,0,0,0,90
44,4.7,0,0,1,20,1,88,0,,0,0,0,94
56,2.0,0,0,3,26,3,51,0,,1,0,0,92
37,0.9,0,0,2,11,3,61,0,,0,0,0,95
45,0.1,1,1,3,19,2,23,91,91.0,1,0,0,93
44,2.1,0,0,3,20,2,38,95,95.0,1,0,0,90
37,2.6,0,0,2,13,3,75,0,,0,0,1,94
47,0.1,0,1,1,21,4,42,0,,1,0,0,95
51,0.1,0,1,1,25,4,45,0,,1,0,0,92
63,0.5,0,0,2,38,3,59,0,,1,0,0,92
61,2.6,0,0,3,31,2,130,0,,0,1,0,92
43,0.0,0,1,3,18,2,9,96,96.0,1,0,0,96
41,0.9,0,0,3,15,3,62,0,,0,0,0,90
29,4.3,0,1,1,5,1,162,0,,0,0,0,94
32,1.6,0,0,1,6,3,93,79,79.0,1,0,0,90
64,0.9,0,0,1,39,1,145,0,,0,0,0,92
41,1.5,0,0,3,15,1,69,78,78.0,1,0,0,92
37,0.3,0,0,1,11,2,30,146,146.0,0,0,0,94
35,1.0,0,0,2,8,2,48,0,,1,0,0,92
45,0.3,0,0,3,20,1,42,0,,1,0,0,94
53,1.7,0,0,2,27,3,81,193,193.0,1,0,0,91
54,3.8,0,1,2,29,4,60,0,,1,0,0,94
28,1.7,0,0,2,3,4,45,95,95.0,0,0,0,91
58,1.4,0,0,3,28,1,70,0,,0,0,0,92
47,2.9,0,0,1,21,4,71,0,,1,0,0,92
24,1.0,0,0,3,3,4,28,0,,0,0,0,90
27,0.2,0,1,1,1,2,83,0,,0,0,0,90
42,3.4,0,1,1,18,1,131,0,,0,0,0,94
50,0.0,0,1,1,26,1,82,0,,1,0,0,95
41,4.0,0,0,3,16,1,79,225,225.0,1,0,0,95
46,1.9,0,0,3,21,4,51,0,,0,0,0,90
51,0.3,0,0,1,25,1,93,0,,1,0,0,90
59,2.3,0,0,3,35,4,73,0,,0,0,0,90
58,0.5,0,0,2,33,2,24,0,,1,0,0,95
37,0.9,0,0,2,11,3,64,0,,1,0,0,96
39,1.0,0,0,1,14,3,104,242,242.0,1,0,0,94
47,1.9,0,0,3,22,4,38,0,,1,0,0,92
64,1.67,0,1,3,34,4,53,0,,0,0,0,95
59,2.3,0,0,3,35,4,74,0,,0,0,0,94
55,0.7,0,0,3,29,4,21,0,,1,0,1,92
57,1.6,0,1,3,32,3,80,144,144.0,1,0,0,92
59,2.5,0,0,1,33,4,41,174,174.0,0,0,0,91
42,3.7,0,1,3,17,1,79,0,,0,0,1,92
41,1.0,0,1,2,14,3,32,0,,0,0,0,91
43,2.0,0,0,3,13,3,38,0,,1,0,0,95
53,1.8,0,0,2,29,3,85,0,,1,0,0,92
47,0.8,0,0,3,21,2,93,107,107.0,0,0,0,91
49,1.9,0,1,3,23,1,140,0,,0,1,0,90
35,2.2,0,1,2,9,4,69,0,,0,0,0,94
52,2.0,0,1,2,27,2,32,0,,0,0,0,92
53,0.9,0,0,1,28,4,61,177,177.0,0,0,0,94
48,2.4,0,0,1,22,1,125,0,,1,0,0,90
35,1.0,0,0,2,8,4,30,0,,0,0,1,95
52,2.4,0,1,2,26,2,104,0,,1,0,0,94
60,0.1,0,0,1,35,1,24,0,,0,0,0,92
33,0.4,0,0,2,7,1,22,0,,0,0,0,94
38,2.4,0,0,2,12,2,59,0,,0,0,0,93
29,4.1,1,1,2,4,1,120,0,,0,1,1,94
26,1.6,1,1,1,2,4,60,0,,1,0,0,94
48,1.9,0,0,2,24,3,43,0,,1,0,0,91
43,2.33,0,0,1,19,3,70,0,,0,0,1,91
60,2.8,0,0,1,35,2,51,0,,1,0,0,94
27,1.6,0,0,1,3,4,59,0,,1,0,0,94
38,0.3,0,0,3,13,4,129,75,75.0,1,1,0,92
40,1.4,0,1,2,15,2,22,0,,1,0,0,95
38,0.4,0,0,2,14,4,29,0,,1,0,0,94
50,0.4,0,0,3,25,1,18,0,,1,0,0,93
38,0.5,0,0,3,13,3,65,0,,1,0,0,91
34,1.3,0,1,1,9,4,65,0,,0,0,0,95
42,0.2,0,0,1,16,1,38,0,,0,0,1,93
60,2.0,0,0,1,34,2,110,0,,1,0,0,92
62,1.5,0,0,2,37,1,22,111,111.0,1,0,0,95
59,0.3,0,1,1,33,2,43,0,,0,0,0,94
49,0.6,0,0,1,25,4,30,0,,0,0,0,92
36,1.3,0,0,1,11,3,32,0,,0,0,0,90
33,4.3,0,0,1,9,1,139,0,,0,0,0,95
43,0.7,0,0,1,17,2,45,0,,0,0,0,95
53,3.0,0,0,2,27,3,62,0,,0,0,1,95
57,1.7,0,0,2,31,4,51,103,103.0,1,0,0,92
60,1.3,0,0,1,35,1,122,0,,0,0,0,92
34,1.33,0,0,1,10,1,45,0,,0,0,0,93
36,2.8,0,1,1,12,3,64,205,205.0,0,0,0,94
63,1.1,0,0,1,39,2,41,0,,0,0,0,95
37,0.6,0,1,3,13,2,58,0,,0,0,0,95
57,2.2,0,0,1,33,4,64,0,,1,0,0,94
52,1.7,0,0,2,27,3,28,0,,0,0,0,93
38,0.67,0,0,3,8,1,21,0,,1,0,0,92
61,2.8,0,0,2,35,1,60,0,,1,0,0,90
31,0.2,0,1,1,5,2,78,0,,0,0,0,94
39,0.5,0,0,3,13,3,59,0,,0,0,0,95
38,0.5,1,1,3,12,3,59,0,,1,0,1,96
46,1.4,0,1,2,22,4,83,0,,1,0,0,94
58,2.6,0,0,1,33,1,95,0,,1,0,0,90
67,2.4,0,0,3,41,4,78,0,,0,0,1,94
36,5.1,0,0,2,11,2,184,0,,0,1,0,91
30,1.0,0,0,1,4,3,30,0,,1,0,0,91
58,1.6,0,0,3,33,2,51,123,123.0,1,0,0,94
43,0.6,0,0,3,18,1,35,0,,0,0,0,92
31,4.0,0,0,3,1,4,74,0,,0,0,0,92
37,1.2,0,0,2,11,4,43,0,,0,0,1,92
49,1.0,0,1,2,22,2,23,0,,1,0,0,90
27,0.4,0,0,1,1,4,20,99,99.0,1,0,0,94
50,0.6,0,0,1,25,1,112,0,,0,0,0,92
46,0.7,0,1,2,20,3,74,0,,1,0,0,90
49,0.4,0,1,3,23,2,65,232,232.0,0,0,0,94
29,0.2,0,1,1,5,2,124,0,,0,0,0,92
55,2.5,0,0,1,29,3,65,0,,0,0,0,91
45,0.1,0,1,3,19,2,8,0,,0,0,0,92
33,2.3,0,0,1,8,3,53,76,76.0,1,0,0,92
63,2.6,0,0,3,39,3,131,229,229.0,1,1,0,92
32,0.3,1,1,1,6,4,13,0,,1,0,1,91
42,2.4,0,0,1,17,1,60,98,98.0,1,0,0,93
51,1.6,0,0,2,27,1,45,82,82.0,1,0,0,94
44,2.1,0,0,3,20,2,39,119,119.0,0,0,0,93
33,2.0,0,0,2,6,4,78,0,,0,0,0,94
